Time[s],Load[kN]
8.40123,-0.0012
8.4013,-0.0012
8.40142,-0.0012
8.40153,-0.0013
8.40157,-0.0012
8.40162,-0.0012
8.40166,-0.0013
8.4017,-0.0013
8.40175,-0.0014
8.40179,-0.0014
8.40183,-0.0013
8.40188,-0.0012
8.40192,-0.0011
8.40196,-0.0011
8.402,-0.0011
8.40205,-0.0012
8.40209,-0.0013
8.40214,-0.0013
8.40218,-0.0013
8.40223,-0.0013
8.40227,-0.0013
8.40231,-0.0013
8.40236,-0.0013
8.4024,-0.0012
8.45935,-0.0012
8.45943,-0.0012
8.4595,-0.0012
8.45957,-0.0012
8.45964,-0.0012
8.45971,-0.0013
8.45978,-0.0012
8.45985,-0.0012
8.45992,-0.0012
8.45999,-0.0012
8.46006,-0.0012
8.46013,-0.0012
8.4602,-0.0012
8.46028,-0.0013
8.46035,-0.0013
8.46042,-0.0013
8.46049,-0.0013
8.46056,-0.0013
8.46063,-0.0013
8.4607,-0.0013
8.46077,-0.0012
8.46084,-0.0012
8.46091,-0.0011
8.46098,-0.0011
8.46106,-0.0012
8.46113,-0.0013
8.4612,-0.0013
8.46127,-0.0013
8.46134,-0.0013
8.46147,-0.0013
8.46154,-0.0013
8.46162,-0.0013
8.46169,-0.0013
8.46176,-0.0013
8.46183,-0.0013
8.51857,-0.0013
8.51865,-0.0013
8.51873,-0.0012
8.5188,-0.0012
8.51886,-0.0012
8.51891,-0.0012
8.51895,-0.0013
8.519,-0.0012
8.51904,-0.0012
8.51908,-0.0012
8.51913,-0.0012
8.51917,-0.0013
8.51921,-0.0013
8.51926,-0.0013
8.5193,-0.0012
8.51934,-0.0012
8.51938,-0.0012
8.51943,-0.0013
8.51947,-0.0013
8.51951,-0.0014
8.51956,-0.0014
8.5196,-0.0013
8.51964,-0.0013
8.51969,-0.0013
8.51973,-0.0013
8.51977,-0.0012
8.51981,-0.0012
8.51986,-0.0012
8.5199,-0.0012
8.51995,-0.0012
8.51999,-0.0012
8.52004,-0.0013
8.52008,-0.0012
8.52013,-0.0012
8.52017,-0.0012
8.52021,-0.0012
8.57751,-0.0013
8.5776,-0.0013
8.57767,-0.0013
8.57775,-0.0012
8.57782,-0.0012
8.57789,-0.0012
8.57796,-0.0012
8.57803,-0.0013
8.57811,-0.0013
8.57818,-0.0014
8.57825,-0.0014
8.57832,-0.0013
8.57839,-0.0012
8.57846,-0.0012
8.57853,-0.0012
8.5786,-0.0012
8.57867,-0.0012
8.57874,-0.0012
8.57881,-0.0012
8.57888,-0.0013
8.57896,-0.0013
8.57903,-0.0013
8.5791,-0.0013
8.57917,-0.0013
8.57924,-0.0013
8.57931,-0.0013
8.57938,-0.0012
8.57945,-0.0012
8.57952,-0.0012
8.5796,-0.0012
8.57967,-0.0013
8.57974,-0.0013
8.57981,-0.0013
8.57989,-0.0012
8.57996,-0.0012
8.63674,-0.0012
8.63683,-0.0012
8.6369,-0.0012
8.63697,-0.0013
8.63705,-0.0012
8.63712,-0.0012
8.63719,-0.0012
8.63726,-0.0013
8.63733,-0.0013
8.63743,-0.0013
8.63751,-0.0013
8.63758,-0.0013
8.63765,-0.0013
8.63772,-0.0013
8.63779,-0.0013
8.63787,-0.0013
8.63794,-0.0012
8.63801,-0.0012
8.63808,-0.0012
8.63815,-0.0012
8.63822,-0.0012
8.63829,-0.0012
8.63837,-0.0012
8.63844,-0.0012
8.63851,-0.0011
8.63858,-0.0011
8.63865,-0.0012
8.63872,-0.0012
8.63879,-0.0012
8.63886,-0.0012
8.63894,-0.0011
8.63901,-0.0011
8.63908,-0.0011
8.63915,-0.0012
8.63923,-0.0012
8.6393,-0.0012
8.69563,-0.0012
8.6957,-0.0012
8.69577,-0.0012
8.69583,-0.0012
8.6959,-0.0012
8.69596,-0.0012
8.69603,-0.0012
8.69609,-0.0012
8.69616,-0.0011
8.69622,-0.0012
8.69628,-0.0012
8.69635,-0.0013
8.69641,-0.0013
8.69647,-0.0013
8.69654,-0.0013
8.6966,-0.0013
8.69667,-0.0013
8.69673,-0.0012
8.6968,-0.0012
8.69686,-0.0012
8.69692,-0.0012
8.69699,-0.0013
8.69705,-0.0013
8.69711,-0.0013
8.69718,-0.0013
8.69724,-0.0013
8.69731,-0.0012
8.69737,-0.0012
8.6975,-0.0012
8.69757,-0.0012
8.69763,-0.0012
8.6977,-0.0012
8.69776,-0.0012
8.69783,-0.0013
8.69789,-0.0013
8.75491,-0.0014
8.75501,-0.0014
8.75509,-0.0014
8.75516,-0.0014
8.75521,-0.0013
8.75526,-0.0012
8.75531,-0.0012
8.75536,-0.0013
8.75541,-0.0013
8.75546,-0.0013
8.75551,-0.0012
8.75556,-0.0012
8.7556,-0.0013
8.75565,-0.0013
8.7557,-0.0012
8.75575,-0.0012
8.7558,-0.0012
8.75585,-0.0012
8.7559,-0.0013
8.75594,-0.0012
8.75599,-0.0012
8.75604,-0.0012
8.75609,-0.0012
8.75614,-0.0012
8.75619,-0.0013
8.75624,-0.0013
8.75629,-0.0012
8.75634,-0.0011
8.75639,-0.0011
8.75644,-0.0011
8.75649,-0.0011
8.75654,-0.0011
8.75659,-0.0011
8.75664,-0.0011
8.75669,-0.0012
8.75674,-0.0012
8.81382,-0.0012
8.81391,-0.0012
8.81399,-0.0011
8.81407,-0.0011
8.81415,-0.0011
8.81423,-0.0011
8.8143,-0.0012
8.81436,-0.0012
8.8144,-0.0012
8.81445,-0.0012
8.8145,-0.0012
8.81455,-0.0012
8.8146,-0.0011
8.81465,-0.0011
8.81469,-0.0012
8.81474,-0.0012
8.81479,-0.0012
8.81484,-0.0011
8.81489,-0.0011
8.81494,-0.0011
8.81498,-0.0011
8.81503,-0.0012
8.81508,-0.0013
8.81513,-0.0014
8.81518,-0.0014
8.81523,-0.0014
8.81527,-0.0014
8.81532,-0.0013
8.81537,-0.0013
8.81542,-0.0012
8.81547,-0.0012
8.81553,-0.0012
8.81558,-0.0012
8.81563,-0.0012
8.81568,-0.0012
8.87272,-0.0011
8.8728,-0.0011
8.87288,-0.0011
8.87295,-0.0012
8.87302,-0.0012
8.87309,-0.0012
8.87317,-0.0011
8.87324,-0.0011
8.87331,-0.0012
8.87343,-0.0012
8.87351,-0.0012
8.87358,-0.0012
8.87365,-0.0012
8.87372,-0.0012
8.8738,-0.0012
8.87387,-0.0012
8.87394,-0.0012
8.87413,-0.0012
8.87421,-0.0012
8.87428,-0.0012
8.87435,-0.0012
8.87447,-0.0012
8.87462,-0.0012
8.87468,-0.0012
8.87473,-0.0012
8.87477,-0.0012
8.87481,-0.0012
8.87486,-0.0012
8.8749,-0.0011
8.87495,-0.0012
8.87509,-0.0012
8.87516,-0.0012
8.87523,-0.0012
8.8753,-0.0012
8.87538,-0.0012
8.93191,-0.0012
8.932,-0.0012
8.93208,-0.0013
8.93215,-0.0014
8.93222,-0.0014
8.93229,-0.0014
8.93236,-0.0013
8.93243,-0.0012
8.9325,-0.0012
8.93258,-0.0013
8.93265,-0.0013
8.93272,-0.0013
8.93279,-0.0013
8.93286,-0.0012
8.93293,-0.0012
8.933,-0.0013
8.93307,-0.0013
8.93314,-0.0012
8.93321,-0.0012
8.93328,-0.0012
8.93335,-0.0012
8.93347,-0.0012
8.93354,-0.0012
8.93361,-0.0011
8.93369,-0.0011
8.93376,-0.0011
8.93383,-0.0011
8.9339,-0.0012
8.93397,-0.0012
8.93404,-0.0013
8.93412,-0.0013
8.93419,-0.0013
8.93426,-0.0013
8.93433,-0.0013
8.9344,-0.0012
8.93445,-0.0012
8.99086,-0.0012
8.99094,-0.0012
8.99101,-0.0012
8.99108,-0.0012
8.99115,-0.0012
8.99122,-0.0011
8.99129,-0.0011
8.99134,-0.0011
8.99138,-0.0012
8.99142,-0.0012
8.99147,-0.0012
8.99151,-0.0013
8.99155,-0.0012
8.9916,-0.0012
8.99164,-0.0012
8.99168,-0.0012
8.99173,-0.0012
8.99177,-0.0012
8.99181,-0.0011
8.99186,-0.0012
8.9919,-0.0012
8.99194,-0.0013
8.99199,-0.0013
8.99203,-0.0012
8.99207,-0.0012
8.99212,-0.0011
8.99216,-0.0011
8.99221,-0.0012
8.99225,-0.0013
8.99229,-0.0013
8.99234,-0.0013
8.99238,-0.0012
8.99243,-0.0012
8.99247,-0.0011
8.99252,-0.0011
9.05008,-0.0011
9.05016,-0.0012
9.05023,-0.0012
9.0503,-0.0013
9.05038,-0.0013
9.05045,-0.0013
9.05052,-0.0013
9.05059,-0.0013
9.05066,-0.0013
9.05073,-0.0013
9.0508,-0.0013
9.05087,-0.0013
9.05094,-0.0013
9.05101,-0.0013
9.05109,-0.0012
9.05116,-0.0012
9.05123,-0.0012
9.0513,-0.0012
9.05137,-0.0012
9.05145,-0.0012
9.05152,-0.0011
9.05159,-0.0011
9.05166,-0.0011
9.05173,-0.0011
9.0518,-0.0012
9.05187,-0.0012
9.05194,-0.0012
9.05202,-0.0012
9.05209,-0.0012
9.05216,-0.0012
9.05223,-0.0012
9.0523,-0.0013
9.05238,-0.0013
9.05245,-0.0013
9.05252,-0.0013
9.05259,-0.0013
9.10903,-0.0013
9.10911,-0.0013
9.10919,-0.0013
9.10927,-0.0013
9.10935,-0.0013
9.10948,-0.0013
9.10956,-0.0013
9.10964,-0.0012
9.10972,-0.0012
9.1098,-0.0012
9.10988,-0.0013
9.10996,-0.0013
9.11004,-0.0013
9.11012,-0.0013
9.1102,-0.0013
9.11028,-0.0013
9.11036,-0.0013
9.11044,-0.0012
9.11052,-0.0012
9.1106,-0.0012
9.11068,-0.0013
9.11076,-0.0013
9.11084,-0.0012
9.11092,-0.0012
9.111,-0.0012
9.11108,-0.0011
9.11116,-0.0011
9.11124,-0.0012
9.11132,-0.0012
9.11141,-0.0013
9.11149,-0.0013
9.11157,-0.0013
9.11165,-0.0013
9.11173,-0.0013
9.11181,-0.0012
9.16822,-0.0012
9.1683,-0.0012
9.16837,-0.0012
9.16844,-0.0013
9.16851,-0.0013
9.16858,-0.0013
9.16863,-0.0012
9.16867,-0.0012
9.16871,-0.0012
9.16876,-0.0012
9.1688,-0.0013
9.16884,-0.0013
9.16889,-0.0013
9.16893,-0.0012
9.16897,-0.0012
9.16901,-0.0012
9.16906,-0.0011
9.1691,-0.0011
9.16914,-0.0011
9.16919,-0.0011
9.16923,-0.0011
9.16927,-0.0011
9.16932,-0.0011
9.16936,-0.0011
9.16946,-0.0012
9.16951,-0.0012
9.16955,-0.0012
9.1696,-0.0012
9.16964,-0.0012
9.16969,-0.0012
9.16973,-0.0013
9.16978,-0.0013
9.16982,-0.0012
9.16987,-0.0012
9.16991,-0.0012
9.16995,-0.0012
9.22713,-0.0013
9.22721,-0.0013
9.22728,-0.0013
9.22735,-0.0013
9.22742,-0.0013
9.22749,-0.0013
9.22757,-0.0013
9.22764,-0.0013
9.22771,-0.0013
9.22778,-0.0013
9.22785,-0.0012
9.22792,-0.0012
9.22799,-0.0013
9.22806,-0.0013
9.22813,-0.0013
9.2282,-0.0012
9.22827,-0.0012
9.22834,-0.0012
9.22842,-0.0012
9.22849,-0.0012
9.22856,-0.0012
9.22863,-0.0011
9.2287,-0.0011
9.22878,-0.001
9.22885,-0.001
9.22892,-0.0011
9.22899,-0.0011
9.22931,-0.0012
9.22941,-0.0013
9.22946,-0.0013
9.22951,-0.0013
9.22955,-0.0013
9.2296,-0.0012
9.22964,-0.0012
9.22969,-0.0012
9.28606,-0.0012
9.28654,-0.0013
9.2866,-0.0013
9.28665,-0.0013
9.28669,-0.0013
9.28673,-0.0013
9.28677,-0.0013
9.28681,-0.0013
9.28684,-0.0013
9.28688,-0.0013
9.28692,-0.0013
9.28696,-0.0013
9.287,-0.0013
9.28704,-0.0013
9.28708,-0.0013
9.28712,-0.0013
9.28716,-0.0013
9.2872,-0.0013
9.28724,-0.0013
9.28728,-0.0013
9.28732,-0.0013
9.28737,-0.0012
9.28742,-0.0012
9.28746,-0.0012
9.2875,-0.0012
9.28754,-0.0013
9.28758,-0.0012
9.28762,-0.0012
9.28766,-0.0012
9.2877,-0.0012
9.28774,-0.0012
9.28781,-0.0012
9.28786,-0.0013
9.28791,-0.0013
9.28795,-0.0013
9.34526,-0.0013
9.34533,-0.0013
9.34542,-0.0013
9.34549,-0.0014
9.34555,-0.0014
9.34562,-0.0013
9.34568,-0.0013
9.34574,-0.0012
9.34581,-0.0012
9.34587,-0.0012
9.34594,-0.0012
9.346,-0.0012
9.34606,-0.0012
9.34613,-0.0012
9.34619,-0.0012
9.34625,-0.0012
9.34632,-0.0012
9.34638,-0.0012
9.34645,-0.0012
9.34651,-0.0013
9.34657,-0.0013
9.34664,-0.0013
9.3467,-0.0013
9.34676,-0.0012
9.34683,-0.0012
9.34689,-0.0012
9.34695,-0.0012
9.34702,-0.0012
9.34709,-0.0012
9.34715,-0.0012
9.34722,-0.0012
9.34728,-0.0012
9.34734,-0.0011
9.34741,-0.0012
9.34747,-0.0012
9.34754,-0.0013
9.40422,-0.0012
9.40431,-0.0012
9.40438,-0.0012
9.40445,-0.0012
9.40453,-0.0012
9.4046,-0.0012
9.40467,-0.0012
9.40474,-0.0011
9.40481,-0.0012
9.40488,-0.0011
9.40495,-0.0011
9.40502,-0.0011
9.40509,-0.0012
9.40516,-0.0012
9.40523,-0.0012
9.40531,-0.0012
9.40541,-0.0012
9.4055,-0.0013
9.40557,-0.0013
9.40564,-0.0013
9.40571,-0.0012
9.40578,-0.0012
9.40585,-0.0012
9.40593,-0.0012
9.406,-0.0012
9.40607,-0.0012
9.40614,-0.0012
9.40621,-0.0012
9.40628,-0.0012
9.40636,-0.0013
9.40643,-0.0013
9.4065,-0.0013
9.40657,-0.0013
9.40664,-0.0013
9.40672,-0.0013
9.46346,-0.0013
9.46354,-0.0013
9.46361,-0.0012
9.46368,-0.0012
9.46376,-0.0012
9.46383,-0.0012
9.4639,-0.0013
9.46397,-0.0013
9.46404,-0.0013
9.46411,-0.0012
9.46418,-0.0012
9.46425,-0.0012
9.46432,-0.0012
9.46439,-0.0013
9.46447,-0.0012
9.46454,-0.0012
9.46461,-0.0013
9.46468,-0.0013
9.46475,-0.0014
9.46482,-0.0014
9.46489,-0.0013
9.46496,-0.0012
9.46503,-0.0012
9.4651,-0.0012
9.46517,-0.0012
9.46524,-0.0013
9.46531,-0.0013
9.46543,-0.0013
9.46551,-0.0013
9.46559,-0.0013
9.46566,-0.0013
9.46573,-0.0013
9.4658,-0.0013
9.46587,-0.0013
9.46595,-0.0012
9.46602,-0.0012
9.5224,-0.0012
9.52249,-0.0012
9.52256,-0.0012
9.52263,-0.0012
9.5227,-0.0012
9.52277,-0.0012
9.52284,-0.0012
9.52291,-0.0012
9.52299,-0.0013
9.52306,-0.0012
9.52313,-0.0013
9.5232,-0.0013
9.52327,-0.0013
9.52334,-0.0013
9.52341,-0.0014
9.52348,-0.0014
9.52355,-0.0014
9.52362,-0.0014
9.52369,-0.0014
9.52376,-0.0014
9.52384,-0.0013
9.52391,-0.0013
9.52398,-0.0013
9.52405,-0.0012
9.52412,-0.0012
9.52419,-0.0011
9.52426,-0.0011
9.52431,-0.0012
9.52435,-0.0012
9.5244,-0.0012
9.52444,-0.0013
9.52449,-0.0012
9.52453,-0.0012
9.52458,-0.0012
9.52462,-0.0012
9.58158,-0.0013
9.58166,-0.0014
9.58174,-0.0014
9.58181,-0.0014
9.58188,-0.0013
9.58195,-0.0013
9.58202,-0.0012
9.58209,-0.0012
9.58216,-0.0011
9.58223,-0.0012
9.5823,-0.0012
9.58237,-0.0012
9.58245,-0.0012
9.58252,-0.0012
9.58259,-0.0012
9.58266,-0.0013
9.58273,-0.0013
9.5828,-0.0014
9.58287,-0.0014
9.58295,-0.0014
9.58301,-0.0013
9.58306,-0.0013
9.5831,-0.0012
9.58314,-0.0013
9.58319,-0.0013
9.58323,-0.0014
9.58327,-0.0014
9.58332,-0.0014
9.58336,-0.0014
9.58341,-0.0013
9.58345,-0.0013
9.5835,-0.0013
9.58354,-0.0013
9.58359,-0.0013
9.58363,-0.0012
9.58368,-0.0012
9.64052,-0.0012
9.6406,-0.0012
9.64067,-0.0013
9.64074,-0.0013
9.64081,-0.0013
9.64088,-0.0013
9.64095,-0.0013
9.64102,-0.0013
9.6411,-0.0012
9.64117,-0.0012
9.64124,-0.0012
9.64131,-0.0012
9.64141,-0.0012
9.64149,-0.0012
9.64156,-0.0012
9.64163,-0.0012
9.6417,-0.0012
9.64176,-0.0013
9.64181,-0.0013
9.64185,-0.0013
9.6419,-0.0013
9.64194,-0.0012
9.64198,-0.0013
9.64202,-0.0013
9.64207,-0.0013
9.64211,-0.0013
9.64215,-0.0013
9.6422,-0.0012
9.64224,-0.0012
9.64229,-0.0012
9.64233,-0.0012
9.64238,-0.0011
9.64242,-0.0011
9.64247,-0.0011
9.64251,-0.0011
9.69942,-0.0011
9.69951,-0.0011
9.69958,-0.0012
9.69965,-0.0012
9.69973,-0.0013
9.6998,-0.0013
9.69987,-0.0013
9.69994,-0.0013
9.70002,-0.0013
9.70009,-0.0012
9.70016,-0.0012
9.70023,-0.0012
9.7003,-0.0012
9.70037,-0.0012
9.70044,-0.0012
9.70051,-0.0012
9.70058,-0.0012
9.70065,-0.0012
9.70072,-0.0012
9.70079,-0.0012
9.70086,-0.0012
9.70093,-0.0013
9.701,-0.0013
9.70107,-0.0014
9.70115,-0.0014
9.70122,-0.0014
9.70129,-0.0014
9.70136,-0.0014
9.70148,-0.0013
9.70155,-0.0012
9.70162,-0.0012
9.7017,-0.0012
9.70177,-0.0013
9.70184,-0.0013
9.70191,-0.0013
9.75864,-0.0013
9.75874,-0.0013
9.75884,-0.0012
9.75891,-0.0012
9.759,-0.0013
9.75907,-0.0012
9.75914,-0.0013
9.75921,-0.0013
9.75927,-0.0012
9.75932,-0.0012
9.75936,-0.0013
9.75941,-0.0013
9.75945,-0.0013
9.75949,-0.0013
9.75954,-0.0012
9.75958,-0.0012
9.75962,-0.0012
9.75967,-0.0012
9.75971,-0.0012
9.75975,-0.0013
9.75979,-0.0012
9.75984,-0.0012
9.75988,-0.0012
9.75992,-0.0011
9.75997,-0.0011
9.76001,-0.0012
9.76005,-0.0012
9.7601,-0.0013
9.76014,-0.0013
9.76019,-0.0013
9.76023,-0.0013
9.76028,-0.0013
9.76032,-0.0013
9.76036,-0.0013
9.76041,-0.0012
9.76045,-0.0012
9.81755,-0.0012
9.81763,-0.0011
9.8177,-0.0012
9.81777,-0.0013
9.81784,-0.0013
9.81792,-0.0013
9.81799,-0.0013
9.81806,-0.0012
9.81813,-0.0012
9.8182,-0.0012
9.81827,-0.0012
9.81834,-0.0012
9.81841,-0.0012
9.81848,-0.0012
9.81855,-0.0012
9.81862,-0.0012
9.81869,-0.0013
9.81876,-0.0012
9.81884,-0.0012
9.81891,-0.0012
9.81898,-0.0012
9.81905,-0.0012
9.81912,-0.0012
9.81919,-0.0013
9.81926,-0.0013
9.81933,-0.0013
9.8194,-0.0013
9.81947,-0.0013
9.81954,-0.0013
9.81962,-0.0012
9.81969,-0.0012
9.81976,-0.0012
9.81983,-0.0012
9.8199,-0.0012
9.81997,-0.0012
9.87682,-0.0012
9.87691,-0.0011
9.87699,-0.0012
9.87707,-0.0012
9.87716,-0.0012
9.87724,-0.0012
9.87732,-0.0012
9.87742,-0.0013
9.87751,-0.0013
9.87759,-0.0013
9.87767,-0.0013
9.87775,-0.0013
9.87783,-0.0013
9.87791,-0.0013
9.87799,-0.0012
9.87807,-0.0012
9.87815,-0.0012
9.87823,-0.0013
9.87831,-0.0013
9.87838,-0.0012
9.87846,-0.0012
9.87854,-0.0011
9.87862,-0.0011
9.8787,-0.0012
9.87878,-0.0012
9.87886,-0.0013
9.87894,-0.0013
9.87902,-0.0013
9.87956,-0.0012
9.87961,-0.0012
9.87966,-0.0012
9.87972,-0.0012
9.87977,-0.0012
9.87982,-0.0012
9.87987,-0.0012
9.87992,-0.0013
9.93574,-0.0013
9.93583,-0.0013
9.93591,-0.0013
9.93599,-0.0012
9.93607,-0.0013
9.93615,-0.0013
9.93623,-0.0014
9.93631,-0.0014
9.93639,-0.0014
9.93647,-0.0014
9.93655,-0.0014
9.93663,-0.0013
9.93671,-0.0012
9.9368,-0.0012
9.93688,-0.0012
9.93695,-0.0012
9.93703,-0.0011
9.93711,-0.0011
9.93719,-0.0012
9.93727,-0.0011
9.93735,-0.0012
9.93748,-0.0011
9.93756,-0.0011
9.93764,-0.0011
9.93772,-0.0011
9.93781,-0.0011
9.93789,-0.0012
9.93797,-0.0012
9.93805,-0.0013
9.93813,-0.0013
9.93822,-0.0013
9.9383,-0.0013
9.93838,-0.0013
9.93846,-0.0013
9.93854,-0.0013
9.99493,-0.0013
9.99528,-0.0012
9.99536,-0.0012
9.99543,-0.0012
9.99551,-0.0012
9.99558,-0.0012
9.99565,-0.0012
9.99572,-0.0012
9.99606,-0.0012
9.99614,-0.0012
9.99621,-0.0012
9.99626,-0.0013
9.9963,-0.0013
9.99634,-0.0013
9.99639,-0.0013
9.99643,-0.0012
9.99648,-0.0012
9.99652,-0.0013
9.99656,-0.0013
9.9966,-0.0014
9.99665,-0.0013
9.99669,-0.0013
9.99673,-0.0014
9.99678,-0.0014
9.99682,-0.0014
9.99686,-0.0013
9.99691,-0.0013
9.99695,-0.0012
9.99699,-0.0013
9.99704,-0.0013
9.99708,-0.0013
9.99713,-0.0013
9.99717,-0.0013
9.99722,-0.0013
9.99726,-0.0013
9.99731,-0.0013
